"","income","predi_test_aver","preds_base"
"20783","0",0.0222948650011366,0.0196176967786436
"20784","1",0.734303763438515,0.72803380912523
"20787","0",0.105277172600838,0.108023076557312
"20803","0",0.10254495160987,0.0970548920467426
"20805","0",0.670833030152138,0.683163974876434
"20817","0",0.353130405407118,0.363233826499666
"20847","0",0.598916321073512,0.5971655968932
"20848","1",0.317567252084181,0.314044781779868
"20851","0",0.0301017358203162,0.031367537071747
"20861","0",0.047791690999821,0.0521949249606353
"20898","0",0.175857349809819,0.168833224104473
"20905","0",0.000183505282835609,0.000221382962681018
"20927","1",0.329080401336051,0.337509881113121
"20933","0",0.436409793855086,0.435980730439762
"20934","0",0.0368146701747328,0.0408349247336318
"20942","0",0.0253563831921288,0.0251731099088524
"20950","0",0.52364622001239,0.521508900151818
"20952","1",0.777179403168178,0.775083935447191
"20953","0",0.273085397175015,0.270842416366529
"20962","1",0.991544248186205,0.990930768421636
"20968","0",0.12991855443316,0.155110730820109
"20997","0",0.0253951436580185,0.0251802167931976
"21008","0",0.216077155150737,0.222562618834907
"21014","0",0.00193910733598202,0.00177804278746862
"21020","0",0.0320450228951595,0.0319450380001944
"21032","1",0.472765347373789,0.464062555818181
"21033","0",0.513908735356641,0.532721136277976
"21038","0",0.456287180534341,0.457407849692487
"21044","0",0.0366237733722336,0.0339298867695045
"21048","0",0.527109319287596,0.512869362221238
"21055","0",0.0162156399817275,0.016243880982155
"21057","0",0.0358623838708549,0.0423995572139479
"21063","0",0.0442368282143781,0.0540477328764101
"21067","0",0.01049992359779,0.0111215555984691
"21079","1",0.678531725958425,0.672888935138039
"21085","0",0.00677645131310978,0.0065718699089755
"21087","1",0.317834530053186,0.311027936081153
"21099","0",0.0831040870269074,0.0749995588476288
"21108","0",0.0132973618246695,0.0129762940376732
"21109","1",0.326952224496199,0.334034801594141
"21117","0",0.00437085558155505,0.00435706848041117
"21120","0",0.0843541902191335,0.0898429746929957
"21125","0",0.310372254292831,0.312543038085301
"21131","0",0.482184056305505,0.439010070303963
"21133","0",0.739553688894417,0.729470247995874
"21137","0",0.0042419469844687,0.00483769211277181
"21140","1",0.494131736523427,0.502315339903946
"21141","0",0.00419551147438053,0.00405484289046555
"21147","1",0.505871939630417,0.491020874676491
"21158","0",0.0428861379711662,0.0539355406776308
"21161","0",0.142675584649069,0.15837014460327
"21162","1",0.0225694652882523,0.0239320592768267
"21166","0",0.0142910145185078,0.01399650911544
"21173","0",0.00511824492867535,0.00480300881325278
"21177","0",0.0182698505616481,0.0152045924544364
"21198","0",0.195000857684044,0.20208130120304
"21213","0",0.000782529637096857,0.000900641089017553
"21216","0",0.194600586124515,0.17961399509196
"21221","0",0.0156125518910284,0.0186563706364267
"21222","1",0.223858603227137,0.227795478727128
"21224","0",0.000493135500328171,0.000577490576026112
"21226","1",0.96178854708895,0.958793879698699
"21256","1",0.836658106019091,0.841501662182018
"21258","1",0.753878439620274,0.749966065985347
"21269","0",0.658455840353892,0.672621246003238
"21275","0",0.0731956736258872,0.0701840806451709
"21276","0",0.824157242106639,0.821679358583844
"21278","1",0.206964852958537,0.211555617844142
"21285","0",0.00694345572768812,0.00683894663185417
"21289","1",0.965676526707884,0.962934579874095
"21293","0",0.0107389125023323,0.0112922431382254
"21309","1",0.548880291583963,0.551122849173256
"21316","0",0.178364641945605,0.156294424162658
"21317","0",0.0925341046527634,0.0922804646207429
"21318","0",0.251157098476911,0.262492258202944
"21321","0",0.34909737486958,0.350585290310836
"21322","0",0.0578522183073601,0.0489033834959265
"21325","0",0.136610529420687,0.139911937979966
"21329","0",0.03282850302573,0.0327127486480206
"21330","0",0.00615662560303623,0.00556430691568108
"21335","1",0.610410796946457,0.625921727182495
"21339","0",0.110662912518964,0.113367893905938
"21359","0",0.0282479762825776,0.0277008521725505
"21362","0",0.0108692527221584,0.0102497507720402
"21364","0",0.262590830378662,0.251977283806034
"21375","0",0.160599021225893,0.163232451758573
"21392","0",0.00839687757259428,0.0097758551647538
"21393","0",0.00344323956791878,0.00364276831469229
"21401","0",0.00751248498585733,0.00800340049880035
"21403","1",0.470146281141798,0.471538704307703
"21408","0",0.00427483383162358,0.00457354343614152
"21409","0",0.13794498357218,0.126327998126084
"21414","0",0.0632909791021846,0.0569145883578229
"21418","0",0.0042405351482665,0.0046123984914367
"21420","0",0.0316068533504448,0.0338994408493474
"21422","1",0.790060158495927,0.78685945667067
"21424","0",0.0121453017547637,0.0113086984982417
"21428","0",0.213427330891501,0.205119157400262
"21434","0",0.0203402743812432,0.0187131617711586
"21441","0",0.332257014805069,0.336520074133139
"21442","1",0.740405933777368,0.759121189525211
"21449","1",0.67880385408433,0.64773993101584
"21455","1",0.751320374048009,0.74733117592219
"21464","0",0.00583745413092519,0.00691855114492005
"21466","1",0.811917789088866,0.808729182483526
"21468","0",0.464920310107483,0.452065770578392
"21475","0",0.0110112659528569,0.00928084099188314
"21480","1",0.396955156734507,0.38569936300474
"21488","0",0.00722147617843153,0.00712766419581068
"21490","0",0.0058771310002404,0.00599205217296125
"21499","0",0.0165608894582702,0.0155206915398669
"21510","0",0.00515313812125017,0.00470405396506777
"21523","0",0.0386911721106702,0.0370594355390912
"21534","0",0.00488076981208422,0.00531266816816391
"21535","0",0.0741702766931669,0.0693098030153396
"21546","1",0.434214603961787,0.427893833837643
"21551","1",0.257283793604833,0.273263936854306
"21553","0",0.0107671436779952,0.0125934047654212
"21556","1",0.381403594514337,0.367433906433334
"21561","0",0.074255779463676,0.0703312735866892
"21562","0",0.428486691770297,0.412345773510638
"21564","1",0.59734278092355,0.590781059900097
"21567","1",0.209891244256616,0.214147531532357
"21574","0",0.00212159998985534,0.00223834614389313
"21580","0",0.130602146206907,0.13630897391204
"21590","0",0.00231723277427586,0.00275940098015079
"21592","0",0.0842909141372454,0.0802580536882149
"21594","0",0.342776752389407,0.342775713358079
"21595","0",0.0195131481989255,0.0176775458955892
"21614","0",0.00291652999052673,0.00309615110472392
"21618","0",0.00909576276121019,0.00944219359259821
"21628","0",0.0139597698614995,0.0163682609627705
"21636","0",0.153124048788798,0.152211452077295
"21638","0",0.00733838744623039,0.00815427479564899
"21662","1",0.825404205559897,0.826427611147794
"21663","0",0.0199962424327354,0.0181087908595136
"21666","0",0.0130973267009484,0.0119746844932277
"21671","0",0.121940271144043,0.119696678017116
"21693","0",0.376129987792952,0.3602316643557
"21696","1",0.396470883889663,0.392479682230183
"21705","0",0.00959878197434159,0.0100803813955966
"21714","0",0.32618543560999,0.325894346106796
"21716","0",0.0155828656627251,0.0173880952257414
"21718","1",0.154724394813799,0.15888545835843
"21729","0",0.00156252364797118,0.0017772418674302
"21754","0",0.00434570629024303,0.00452129236633807
"21757","0",0.164963520876018,0.169277568430182
"21763","0",0.0095268126221225,0.0102643862085387
"21797","0",0.00221833371970964,0.0024098615017286
"21829","1",0.784589173846792,0.776021598182773
"21830","0",0.0228661482166412,0.0234464294200246
"21857","0",0.179752083196042,0.154328757793336
"21863","1",0.265535954811083,0.269622990836725
"21865","0",0.00943030118040995,0.011448126148182
"21880","0",0.00641664398061701,0.00695412173219351
"21885","0",0.0302537202850149,0.0345932777280373
"21889","0",0.0128851236334873,0.0132620124471919
"21893","1",0.0255644531013043,0.0295521282732575
"21897","0",0.0162979448073281,0.0132560171673367
"21906","1",0.395617678411323,0.41280860460096
"21913","0",0.150978702356298,0.154384348736976
"21917","0",0.053005453437403,0.060434112461529
"21918","0",0.0417871748469054,0.0444265422418179
"21933","1",0.268392890336616,0.244169254434021
"21953","0",0.199080305543874,0.186596453668654
"21961","0",0.627884899170138,0.614085956833172
"21963","0",0.186460531922924,0.190059181678457
"21978","1",0.976625805987318,0.974430349534784
"21981","0",0.0288508657675521,0.0279781518604928
"21986","0",0.00600619708891729,0.0064274740004781
"21991","1",0.901109015217222,0.906161951769171
"22008","0",0.00766619595086967,0.00952604450824729
"22021","0",0.000609746540897082,0.000785163806101351
"22028","0",0.00121990510386457,0.00141649260413321
"22038","1",0.698979050374622,0.70833877391425
"22040","0",0.00630184299834593,0.00705877904201303
"22046","1",0.786242093123098,0.793965779259187
"22050","0",0.0271307871611484,0.026087369340099
"22060","0",0.00439816441926585,0.00459831494938753
"22069","0",0.0404455315981928,0.0394626903499617
"22092","0",0.0511346769111321,0.0544119553965711
"22107","0",0.0215044502691149,0.0206877481404572
"22115","0",0.0143990067766517,0.0158060159268002
"22116","0",0.057292893900293,0.061205024748319
"22119","0",0.235562703361715,0.235540785466259
"22122","0",0.00813063577334123,0.00752106160016645
"22123","0",0.609830747788105,0.655395588540592
"22131","0",0.00153900707182348,0.00186301822718633
"22135","0",0.00990436038258742,0.00976727826966413
"22150","0",0.00148971057867279,0.00177221566371863
"22151","0",0.296217737018764,0.299967258716433
"22157","1",0.415992472665107,0.414063238169049
"22158","1",0.774407708493141,0.752645289085297
"22162","0",0.272217875712649,0.278836117295753
"22168","0",0.198857598285525,0.203484514668577
"22172","0",0.00792168933811732,0.00846107109743184
"22175","0",0.0238743941554823,0.0219347267771711
"22185","0",0.241855121277705,0.249062274311632
"22188","0",0.176929064062436,0.182023894679002
"22200","0",0.599959455098565,0.595111760171004
"22217","0",0.0455799241711428,0.0418485764308375
"22219","1",0.173173401388796,0.161819544634679
"22221","0",0.262221793993627,0.261412755527065
"22223","1",0.0952059382803729,0.0990540984217163
"22224","0",0.00562550267870345,0.00519386669377634
"22233","0",0.153330241982681,0.1590985452216
"22234","0",0.141426558681346,0.146300947912804
"22248","0",0.010604400308878,0.0132211012970798
"22253","0",0.09810695082074,0.102655151832676
"22259","1",0.792222873350693,0.779536475063932
"22264","0",0.00666632800589405,0.00821954786840595
"22266","0",0.0582610425040394,0.0572454144292914
"22269","0",0.00699428043463905,0.00761239572886945
"22270","0",0.0604453847529525,0.0612780019295112
"22278","0",0.00517944813010079,0.00682771485005494
"22280","0",0.0666118859088947,0.0695746006494267
"22281","0",0.0135220350124414,0.0155190846607017
"22284","1",0.883538925314098,0.890635289759635
"22291","0",0.0258420121708395,0.0252621955039597
"22323","0",0.0095634223309442,0.00902707112626863
"22324","1",0.5576536406778,0.558990518963935
"22332","0",0.515041406937077,0.515368912568363
"22334","0",0.022305016612846,0.0252796149788428
"22337","0",0.134047669359684,0.135806794106816
"22340","0",0.03005822959082,0.0323677984182843
"22350","0",0.0689924354690974,0.0792436793564939
"22363","0",0.0290472810458097,0.0281201498284333
"22369","0",0.00392493143785339,0.00455523123259939
"22379","0",0.344944654679136,0.347869852130883
"22381","0",0.0648289348042194,0.0617332078635101
"22384","0",0.000636924678556074,0.000672018792476581
"22388","0",0.00309920349971909,0.00309927828729366
"22389","0",0.00212180165601635,0.00245261872785048
"22393","1",0.788980958187117,0.780851490399504
"22439","0",0.0942149209329531,0.0975171112541435
"22446","0",0.278223936555122,0.28468931735972
"22448","0",0.0288713579555376,0.0341825738691324
"22459","1",0.551704272558187,0.544823566784942
"22461","1",0.3393034832048,0.342323471797686
"22468","1",0.316070044900311,0.322315037445889
"22469","0",0.0049994486137617,0.00485515111434237
"22480","0",0.00330940216190288,0.00349163006199206
"22481","1",0.100039242327245,0.0961354395355717
"22491","0",0.0556036193433618,0.0564214636480759
"22509","1",0.84229657710778,0.838847388055961
"22540","0",0.166777185063336,0.17267516593855
"22546","1",0.23724738050496,0.241626221115999
"22548","0",0.206964852958537,0.211555617844142
"22549","0",0.000118743993964693,0.000141374009503501
"22553","0",0.00151556452418327,0.00154202647456538
"22557","0",0.625866182524301,0.622003646705483
"22561","0",0.769182892167854,0.772856622013062
"22566","0",0.0088234699789613,0.00805073456872987
"22576","0",0.00492101422280309,0.00490311925174998
"22583","0",0.202880948193062,0.207491098230646
"22587","0",0.00456618024725041,0.00530156175232959
"22593","0",0.310372254292831,0.312543038085301
"22595","1",0.477307029398823,0.476249350801269
"22597","0",0.052327444824632,0.0516666926281043
"22624","0",0.202180281957962,0.202421628190042
"22630","0",0.0288275420505705,0.032157229787578
"22633","0",0.00236833989128332,0.00236003279355776
"22634","1",0.381480791381105,0.389745801456595
"22635","0",0.175389469335979,0.181993806373291
"22661","1",0.251465386810005,0.252708046398052
"22669","0",0.872414265354922,0.877579909553463
"22670","0",0.0628620530398672,0.0624747816622956
"22674","1",0.562297784302809,0.578697354575846
"22695","0",0.368483265644062,0.378324307293907
"22711","1",0.997858595154041,0.997677370508812
"22718","0",0.00612972302876692,0.00623024981928815
"22720","0",0.438427459342644,0.435588034060537
"22727","0",0.00268251117054041,0.00297669395418535
"22742","0",0.0328417468188782,0.0330656983043635
"22749","0",0.0817921153923912,0.0863675709416502
"22754","0",0.276559324881356,0.279236842164827
"22758","0",0.141233222670182,0.135535575590163
"22762","0",0.040239027329906,0.0469157374954541
"22764","1",0.729147204378143,0.743841985463217
"22766","1",0.423097977574227,0.443147946264878
"22776","0",0.0399611366733776,0.0408301112307136
"22781","1",0.536181664909174,0.537194177526345
"22783","0",0.000802504087676371,0.000851211167555695
"22789","0",0.584332671743718,0.575700452970059
"22796","0",0.383381510132551,0.355132873525797
"22799","0",0.0149557741086037,0.0143741427615801
"22805","0",0.0233448088807307,0.0238968110093568
"22806","1",0.320609682686931,0.346443332967825
"22815","1",0.930625297027576,0.928839871370418
"22824","0",0.000592453543032019,0.000738985543634457
"22830","1",0.807380811235509,0.801379043638475
"22837","1",0.107724942459933,0.114578674255474
"22840","0",0.00599568806763812,0.00674364482138613
"22844","0",0.314764699362874,0.319796299564086
"22846","0",0.00408702402665948,0.00456451945060467
"22863","1",0.0104951810190796,0.0104708933770428
"22874","0",0.0689470671282487,0.0619664193832718
"22883","0",0.0228158853767431,0.0222092767166974
"22890","1",0.839948837016669,0.834216198510153
"22902","0",0.0188331270286684,0.0168975378176825
"22909","0",0.253229642400521,0.259368702818125
"22911","0",0.00267774149788818,0.00272039981049749
"22916","0",0.146492319287704,0.140423162380593
"22920","0",0.396772314564457,0.407776913876291
"22923","0",0.00538822994205316,0.0063864666113301
"22930","1",0.49226237292753,0.478623690982836
"22940","1",0.289891953167786,0.292734699722077
"22960","0",0.0443160773692124,0.0428845251840766
"22972","0",0.114782816037125,0.119594541021719
"22977","0",0.120151778312984,0.125487828501749
"22982","0",0.745593668325798,0.739748370113064
"22988","0",0.0372562142257311,0.0392651636190537
"23004","0",0.404276861943463,0.412104195204139
"23010","1",0.450376600828097,0.462198751015488
"23019","0",0.111273045027533,0.114639876006483
"23028","1",0.44290592015708,0.45885754573349
"23030","0",0.380423415929548,0.368223144870833
"23037","0",0.0251012516548557,0.024363737486426
"23038","0",0.228439956114802,0.238373639831436
"23045","1",0.791363372656112,0.798178322349568
"23047","1",0.346616715325178,0.350948201592443
"23051","1",0.418958866257935,0.421527799770135
"23054","0",0.0535358730659654,0.0493427992072679
"23055","0",0.000819264799083939,0.000780693236279367
"23072","0",0.0674381607870143,0.060876085717096
"23084","0",0.0229115179305462,0.0222056727358684
"23085","1",0.420440508617661,0.443541232866633
"23090","0",0.667178923864752,0.683681154951026
"23091","0",0.0841053082297774,0.0915109663729834
"23097","0",0.0326472251371178,0.0287257975174524
"23098","1",0.139328697695896,0.136726185679198
"23105","1",0.702811662129408,0.699639325996185
"23109","0",0.000986515443145993,0.00110807719573578
"23137","0",0.0143020025405974,0.0133832088635548
"23149","0",0.00820767984346879,0.00907646734510485
"23152","1",0.0807705799760112,0.069448120869291
"23162","1",0.985450727110446,0.984892049772059
"23165","0",0.0929767194632235,0.0994857497020204
"23178","0",0.438521319145201,0.438230393187872
"23179","1",0.720094384732369,0.716986770187454
"23182","1",0.766073361122588,0.760833773172846
"23183","0",0.873611355267802,0.872363787308707
"23187","0",0.739719655592993,0.751529374065202
"23190","0",0.00538819844646549,0.00605499106882169
"23193","1",0.745609621561627,0.740795282034169
"23196","0",0.0220135349151682,0.0218564949882114
"23201","0",0.0833612384976511,0.0822297433968889
"23204","0",0.0521233353972652,0.0530522582756821
"23210","0",0.529737552341601,0.542574109412185
"23215","0",0.414158905015502,0.43420044271625
"23217","1",0.228392846300563,0.235045625812317
"23220","0",0.0241461161995214,0.0218945569149295
"23244","1",0.262221793993627,0.261412755527065
"23248","0",0.0475915066350274,0.0537718238537176
"23255","1",0.757988660342976,0.751639695752807
"23256","0",0.0445244416781819,0.0433566028132403
"23259","0",0.34444115268012,0.356249578742009
"23269","0",0.0218886385351053,0.0226349260653031
"23280","0",0.000575457468416137,0.000733936447208041
"23294","1",0.664981027174184,0.662351597466565
"23304","0",0.229929679193646,0.245482656775383
"23307","0",0.00441049835023329,0.0053559630525606
"23323","0",0.0924403355464822,0.0981998484777604
"23345","0",0.00732806069971315,0.00781089217297968
"23348","0",0.619938323935666,0.617640985507643
"23356","0",0.57303209651047,0.566854686093198
"23369","1",0.277495301301094,0.260267524909611
"23396","0",0.407218582507169,0.405887179689443
"23410","0",0.00345670637161993,0.00354481394620789
"23412","0",0.46739529018394,0.451275511528745
"23420","1",0.14889715321051,0.155463845160495
"23422","1",0.330079201039745,0.339191944478046
"23425","1",0.800845838019709,0.809807084585655
"23429","1",0.743252982634221,0.751045427461716
"23444","0",0.0626392417634341,0.064721125037924
"23454","0",0.00242638506100741,0.00264604945992367
"23460","0",0.0271114954149773,0.0257188230982302
"23464","0",0.0212801939937331,0.0203356933557292
"23465","0",0.00871651187824781,0.00948611576726711
"23477","0",0.153056961817379,0.133490275077442
"23487","1",0.417447799022385,0.420583747238798
"23505","0",0.0249561774358918,0.0237095422604912
"23516","0",0.0239642742802792,0.0245838449582078
"23523","0",0.00620683526429952,0.0056811923189216
"23530","0",0.570073135019867,0.571963858603133
"23531","1",0.422395012478864,0.406412052351528
"23535","1",0.620765035028628,0.619997423389721
"23566","0",0.0843879930539011,0.0825043644423918
"23591","1",0.11794387246403,0.132817628137888
"23603","0",0.00303647137006559,0.0036257237063022
"23608","0",0.120536325196068,0.118178647968875
"23616","0",0.117764525615021,0.1249205824468
"23619","1",0.909442484693867,0.9137719973301
"23621","1",0.428352582137687,0.432784845040528
"23622","0",0.00241781688982965,0.0029001197645148
"23631","0",0.195181413941213,0.197299494420545
"23632","0",0.144337115563677,0.145324337356143
"23638","0",0.174956699535331,0.173315405195818
"23639","0",0.0863132682847153,0.0918700543297149
"23644","1",0.44236355946252,0.445859700038836
"23645","0",0.00274362299874609,0.00291730957086386
"23647","0",0.00407533796603851,0.00506852005110707
"23650","0",0.248165315955283,0.256595222619192
"23673","0",0.385335403220818,0.386627259510595
"23675","1",0.341442132337535,0.343732461328407
"23677","0",0.031372586480861,0.0339670018702924
"23692","0",0.00500415280285187,0.00523895307895578
"23695","1",0.8806089777698,0.884847497773852
"23696","0",0.0193939651824182,0.0174151733355414
"23701","0",0.00290927974463203,0.00309546886035942
"23705","1",0.652447155902837,0.649294148756445
"23708","0",0.0308406611636283,0.0249440247299168
"23714","1",0.454635324689717,0.441350877947716
"23719","0",0.00980469385611885,0.0108004598733642
"23720","1",0.291270982397337,0.298205665161937
"23727","0",0.293577756448759,0.299916732167044
"23740","0",0.00301060113792175,0.00330052127147733
"23746","1",0.587089108558966,0.571637745382313
"23754","0",0.0189572475591575,0.0218163651910672
"23756","0",0.0204672185822477,0.0225808859615602
"23763","0",0.355036643436061,0.329346169920568
"23775","0",0.88879262399739,0.892062635085554
"23781","1",0.521651132049953,0.52825442359427
"23787","0",0.0342570593699026,0.0337768800003723
"23792","0",0.267559174457485,0.262818226660767
"23795","1",0.69555023149624,0.709436936830485
"23802","0",0.0554717167043884,0.0578467839934985
"23806","0",0.0197982782131204,0.0194433711406586
"23807","0",0.00287348831925523,0.00280556562637922
"23814","1",0.769931132438976,0.777687494109115
"23817","0",0.0616653185241191,0.0627308524256029
"23820","0",0.138374640434738,0.14110279335696
"23825","1",0.491980907701403,0.501288610082438
"23834","0",0.11248633320296,0.10926932848745
"23837","1",0.809013788315493,0.801125266252956
"23839","1",0.300515822852654,0.30138440479631
"23842","0",0.0068255534138226,0.00748573266401126
"23843","1",0.634031009488119,0.629524301334775
"23844","0",0.032929594649735,0.030298958837715
"23849","0",0.0063342910113284,0.00692084714192529
"23850","0",0.0737029088869614,0.0633661117691733
"23852","0",0.0182460129577337,0.0159916926766479
"23856","0",0.00355441521653912,0.00391981802484724
"23861","1",0.608650085118551,0.629936164544546
"23862","0",0.00983710022538588,0.010508196230834
"23865","0",0.178330216022505,0.163056442729422
"23879","0",0.0279211422243357,0.0270286876765386
"23884","0",0.176357014136337,0.178082987763155
"23891","0",0.0153359590728598,0.0184779823418591
"23903","1",0.777144485698352,0.767850671808807
"23924","0",0.0143100007439255,0.0116562883457647
"23925","1",0.264493716337395,0.257158491609548
"23930","1",0.235326515401722,0.237201282235501
"23940","0",0.0276631600858031,0.0259209470320544
"23943","0",0.000733252332144065,0.000840776787434909
"23949","0",0.00757419116857244,0.00804947667570168
"23954","0",0.466049500115462,0.466553336174141
"23963","1",0.604546939441966,0.600481025448587
"23970","0",0.754766931107748,0.753455892990415
"23984","0",0.51654258287779,0.500473938612985
"23987","0",0.126454850357887,0.133101585807836
"23988","0",0.160599021225893,0.163232451758573
"23995","0",0.014659513579373,0.0137111554147006
"24027","1",0.257751399925069,0.263451905083637
"24029","0",0.0501989596739356,0.0496232001335859
"24047","0",0.109266270492885,0.113125453852106
"24051","0",0.00591167029909783,0.00545373077970198
"24071","1",0.523461533867843,0.519017800663139
"24072","0",0.0332265342203728,0.0327283098431212
"24074","0",0.449575209504993,0.475658317371654
"24078","0",0.214587917080461,0.218821517254504
"24088","1",0.104054578586527,0.107376562912647
"24099","0",0.055145304465611,0.0579637105975172
"24107","0",0.0681312742109694,0.0595885725346252
"24108","1",0.216455708403163,0.221132785144329
"24115","0",0.0288508657675521,0.0279781518604928
"24118","0",0.00997216305609229,0.00960396748950737
"24126","0",0.653916959740444,0.643009275282616
"24139","0",0.111094355344605,0.106897492404393
"24142","0",0.67024251005149,0.680351931045895
"24143","0",0.240341978255378,0.248020153454731
"24151","0",0.0430122919114597,0.0460771654343752
"24155","0",0.0140620773205578,0.0117877059428338
"24159","0",0.0273638608453296,0.0318693775375781
"24169","0",0.0137285704579693,0.0147115251615013
"24177","0",0.00387329775063198,0.00392938571978393
"24182","0",0.366019372764575,0.364766302841507
"24190","0",0.0124123492099326,0.0122174072440247
"24194","0",0.0133103091082951,0.0144645821998408
"24200","0",0.17097499569417,0.173539490766201
"24207","0",0.0014880109991408,0.00180767788131762
"24213","1",0.786818437226866,0.782579067678187
"24217","0",0.00279803826017083,0.00260004612752115
"24218","0",0.424670605822496,0.406716913356037
"24228","0",0.0433684419826388,0.044248454084404
"24229","0",0.0015833213919624,0.00182411292920096
"24233","0",0.208045914716563,0.212095255398397
"24235","0",0.020335035286756,0.0220614743562717
"24238","0",0.00652301624909368,0.0075067447590129
"24245","0",0.00570624814011176,0.00642271471807052
"24261","1",0.77526509667398,0.781765602141017
"24280","1",0.144925528623751,0.14798891000307
"24281","0",0.00894143235226548,0.00907914644908096
"24282","1",0.742230057911681,0.751194380977351
"24293","0",0.00975396143325149,0.0103087069093647
"24299","0",0.0258658631078292,0.0257292603465223
"24304","0",0.014041287735104,0.0141412632677656
"24307","1",0.368581303223279,0.371678374584133
"24308","1",0.80617679393417,0.802859543606922
"24314","0",0.255854128000615,0.259472357240205
"24316","0",0.134074907109924,0.128634231579734
"24323","0",0.0221786175408784,0.0204715420357397
"24335","0",0.0274735607433255,0.0266922245611665
"24347","0",0.188638389977942,0.189904126862713
"24348","0",0.619422377106199,0.61814520665721
"24349","0",0.174691810763158,0.180931969201099
"24353","0",0.00061557373053615,0.000680884600042471
"24367","0",0.0183103933771738,0.0225180689120761
"24372","0",0.00744699685389182,0.00903968467310417
"24382","0",0.0313602780128022,0.032592794480337
"24384","1",0.265301792422613,0.284036273393134
"24387","1",0.697925522611091,0.707510441669284
"24414","0",0.121054511129898,0.131592332162173
"24417","0",0.0290520036280715,0.0275949111213152
"24420","0",0.0868713818678227,0.0877321514683818
"24421","1",0.699661316126724,0.714632201811838
"24432","1",0.874659459968783,0.879835363538776
"24440","0",0.00897645862370551,0.0110033607072779
"24446","0",0.00209948003078025,0.00260170937434501
"24458","0",0.389020162855227,0.3833152052143
"24464","1",0.450673556260718,0.462784405320429
"24469","0",0.193153663811134,0.177127054323304
"24474","0",0.0107080651982263,0.011586107989604
"24493","0",0.0638015392075937,0.0676909546875597
"24496","0",0.105161140552153,0.093984768323798
"24507","1",0.166944705715171,0.167556526415124
"24513","0",0.230023230265098,0.242245016776832
"24516","1",0.87734735227825,0.870874246526316
"24528","0",0.0225549680846303,0.0211984400963139
"24530","0",0.100731342846486,0.101675454007393
"24543","0",0.033556780459774,0.0322038559906507
"24557","0",0.00292349190433791,0.00243834338368045
"24558","0",0.00853793640973923,0.0103888341472247
"24563","0",0.184296911393977,0.167606279668766
"24568","0",0.241772600438583,0.243209173916137
"24600","0",0.328073308278951,0.330675007449153
"24602","0",0.580420411012443,0.583043877291934
"24604","0",0.00801116946098469,0.00952380536128605
"24615","1",0.632081600534302,0.62849048543061
"24617","0",0.053962402497476,0.0516109619439092
"24623","0",0.0163846934001294,0.0172017875519425
"24627","0",0.0386003655040374,0.041111657468851
"24628","0",0.0564882324767259,0.054596236732246
"24630","1",0.456377855392427,0.455663010563931
"24636","0",0.0383719590083399,0.0421060440995052
"24637","0",0.401610691207997,0.414484844851524
"24649","1",0.974969996061028,0.975573979993375
"24652","1",0.203120383427225,0.212861219286182
"24661","0",0.0103628698655032,0.0113100535583662
"24673","0",0.000480172828063412,0.000615331584090491
"24676","1",0.419361158258523,0.417775655162668
"24692","0",0.0442031054480947,0.0409048210110292
"24694","0",0.537959284338484,0.543718265657466
"24696","0",0.0987207937999305,0.112779085211071
"24700","0",0.310980792588501,0.296232861982987
"24702","0",0.0146251512153441,0.0166945116120419
"24703","0",0.224756509147369,0.217308965592461
"24707","0",0.53963395820023,0.540239393815452
"24708","0",0.2743162052547,0.279557690174233
"24721","0",0.0507211021492964,0.0573526036140865
"24724","1",0.519932097019349,0.512351366769681
"24731","0",0.0235693569481453,0.0234883508727174
"24740","1",0.612090204706773,0.628020415478286
"24742","0",0.12474731584761,0.128761047959775
"24773","0",0.153298738801878,0.135046711526577
"24775","0",0.0129697497980543,0.0129340776018499
"24777","0",0.758483518162138,0.754539701611233
"24778","0",0.00441049835023329,0.0053559630525606
"24779","1",0.0752434556489592,0.0736789697460342
"24780","0",0.0618673050169458,0.0589506425918615
"24784","0",0.00229789514254742,0.00243473897710368
"24788","1",0.296309968627067,0.293293379921833
"24789","0",0.0238593955663743,0.0243515002624214
"24793","0",0.231550437528473,0.232246143837704
"24794","0",0.00968244218453954,0.00958414717161116
"24799","0",0.0426654003548228,0.0447737985150676
"24808","0",0.144446659330801,0.147156694536051
"24812","0",0.0154600094972253,0.014820889196798
"24814","0",0.0092246435719066,0.0110501134808472
"24822","1",0.223906532838653,0.228392831857268
"24826","0",0.244645113467904,0.230872881206864
"24830","0",0.159761308618465,0.163341314482048
"24833","0",0.0260600730768735,0.0229807176421627
"24834","0",0.337798814701528,0.339493935129061
"24835","0",0.00111131209214056,0.00131063283038812
"24841","0",0.138518607763051,0.127130762790202
"24852","0",0.270454671926443,0.274483068009021
"24857","0",0.240164702653067,0.242261635943975
"24862","0",0.0418793420723264,0.0396248022519868
"24869","0",0.00142710965194929,0.00166614002500579
"24870","0",0.0305830610081869,0.0358704671606977
"24878","0",0.131765753600879,0.13134140315134
"24886","1",0.343425863745221,0.345018521032598
"24887","0",0.0151666834128356,0.0185314680161063
"24890","0",0.00461262733511525,0.00427196461629469
"24892","1",0.0400989322627322,0.0440954335433619
"24894","0",0.000671616677944402,0.000868771690008124
"24899","1",0.262557362467804,0.256628135058888
"24903","0",0.748463583347143,0.744802713835646
"24911","0",0.208053882223068,0.192745520216421
